# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -14851 7 4414 63 9093720 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/MessageBox.js
DUPTYPE_FIRST_OCCURRENCE 12571 6 4416 63 8716004 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/asInput/README.b0c334dd32ee.md
DUPTYPE_WITHIN_SAME_TREE -12571 6 4416 63 8716115 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/asInput/README.b0c334dd32ee.md
DUPTYPE_WITHIN_SAME_TREE -12571 6 4416 63 8706175 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/asInput/README.md
DUPTYPE_WITHIN_SAME_TREE -12571 6 4416 63 8706448 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/asInput/README.md
DUPTYPE_FIRST_OCCURRENCE 14923 7 4416 63 9095161 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/autolink/plugin.2e3402bbb832.js
DUPTYPE_WITHIN_SAME_TREE -14923 8 4416 63 8973831 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/autolink/plugin.2e3402bbb832.js
DUPTYPE_WITHIN_SAME_TREE -14923 7 4416 63 9092429 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/autolink/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14923 8 4416 63 8970861 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/autolink/plugin.js
DUPTYPE_FIRST_OCCURRENCE 4621 3 4424 63 6603900 5 /openedx/staticfiles/js/groups/views/verified_track_settings_notification.5db42fade784.js
DUPTYPE_WITHIN_SAME_TREE -4621 3 4424 63 6603281 5 /openedx/staticfiles/js/groups/views/verified_track_settings_notification.js
DUPTYPE_FIRST_OCCURRENCE 6861 4 4426 63 8718181 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/ETHK-B5-H.6992841a10b5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6861 5 4426 63 8711408 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/ETHK-B5-H.6992841a10b5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6861 4 4426 63 8703776 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/ETHK-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6861 5 4426 63 8709213 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/ETHK-B5-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 3287 2 4434 63 6603955 5 /openedx/staticfiles/templates/ccx/enrollment.5625e808f345.html
DUPTYPE_WITHIN_SAME_TREE -3287 2 4434 63 6602591 5 /openedx/staticfiles/templates/ccx/enrollment.html
DUPTYPE_FIRST_OCCURRENCE 7597 4 4434 63 8718752 5 /openedx/staticfiles/js/bower/jquery/src/selector-native.c9ae617e817f.js
DUPTYPE_WITHIN_SAME_TREE -7597 4 4434 63 8707644 5 /openedx/staticfiles/js/bower/jquery/src/selector-native.js
DUPTYPE_WITHIN_SAME_TREE -7597 5 4434 63 4125095 5 /openedx/staticfiles/studio/js/bower/jquery/src/selector-native.c9ae617e817f.js
DUPTYPE_WITHIN_SAME_TREE -7597 9 4434 63 3599050 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/selector-native.js
DUPTYPE_WITHIN_SAME_TREE -7597 9 4434 63 3599833 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/selector-native.c9ae617e817f.js
DUPTYPE_WITHIN_SAME_TREE -7597 5 4434 63 4124901 5 /openedx/staticfiles/studio/js/bower/jquery/src/selector-native.js
DUPTYPE_WITHIN_SAME_TREE -7597 8 4434 63 4919756 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/selector-native.c9ae617e817f.js
DUPTYPE_WITHIN_SAME_TREE -7597 8 4434 63 4918040 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/selector-native.js
DUPTYPE_FIRST_OCCURRENCE 2957 2 4435 63 8712559 5 /openedx/staticfiles/studio/js/base.0ef72458526c.js
DUPTYPE_WITHIN_SAME_TREE -2957 2 4435 63 8709959 5 /openedx/staticfiles/studio/js/base.js
DUPTYPE_FIRST_OCCURRENCE 7361 4 4436 63 8718666 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_dropdown.004fc619373e.scss
DUPTYPE_WITHIN_SAME_TREE -7361 4 4436 63 8706982 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_dropdown.scss
DUPTYPE_FIRST_OCCURRENCE 6943 4 4437 63 8718330 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKscs-B5-H.1bd13e99b26e.bcmap
DUPTYPE_WITHIN_SAME_TREE -6943 5 4437 63 8711557 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKscs-B5-H.1bd13e99b26e.bcmap
DUPTYPE_WITHIN_SAME_TREE -6943 5 4437 63 8709362 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKscs-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6943 4 4437 63 8704675 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKscs-B5-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 2163 2 4438 63 6604089 5 /openedx/staticfiles/js/utils/navigation.08930e16ab3d.js
DUPTYPE_WITHIN_SAME_TREE -2163 2 4438 63 6603266 5 /openedx/staticfiles/js/utils/navigation.js
DUPTYPE_FIRST_OCCURRENCE 3717 2 4439 63 5422086 5 /openedx/staticfiles/templates/verify_student/id_photo_step.a234ff4e63d1.underscore
DUPTYPE_WITHIN_SAME_TREE -3717 2 4439 63 5419532 5 /openedx/staticfiles/templates/verify_student/id_photo_step.underscore
DUPTYPE_FIRST_OCCURRENCE 9663 5 4448 63 8717674 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/attributes/classes.f6f9d689c26c.js
DUPTYPE_WITHIN_SAME_TREE -9663 5 4448 63 8706954 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/attributes/classes.js
DUPTYPE_FIRST_OCCURRENCE 15855 7 4449 63 8715898 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/de-de/textjs.7e424474eecd.js
DUPTYPE_WITHIN_SAME_TREE -15855 7 4449 63 8707940 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/de-de/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15855 7 4449 63 8715883 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/de_de/textjs.7e424474eecd.js
DUPTYPE_WITHIN_SAME_TREE -15855 8 4449 63 2290113 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/de-de/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15855 8 4449 63 2290410 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/de_de/textjs.7e424474eecd.js
DUPTYPE_WITHIN_SAME_TREE -15855 7 4449 63 8707925 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/de_de/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15855 8 4449 63 2290098 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/de_de/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15855 8 4449 63 2290425 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/de-de/textjs.7e424474eecd.js
DUPTYPE_FIRST_OCCURRENCE 4073 3 4480 63 6603825 5 /openedx/staticfiles/course_search/js/collections/search_collection.1c86d73a4274.js
DUPTYPE_WITHIN_SAME_TREE -4073 3 4480 63 6603100 5 /openedx/staticfiles/course_search/js/collections/search_collection.js
DUPTYPE_FIRST_OCCURRENCE 9561 5 4482 63 8717733 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_breakpoints.9a14819fe9ca.scss
DUPTYPE_WITHIN_SAME_TREE -9561 5 4482 63 8707056 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_breakpoints.scss
DUPTYPE_FIRST_OCCURRENCE 6733 4 4482 63 5421843 5 /openedx/staticfiles/common/js/discussion/views/discussion_topic_menu_view.e713ed114531.js
DUPTYPE_WITHIN_SAME_TREE -6733 4 4482 63 5419048 5 /openedx/staticfiles/common/js/discussion/views/discussion_topic_menu_view.js
DUPTYPE_WITHIN_SAME_TREE -6733 5 4482 63 9094326 5 /openedx/staticfiles/studio/common/js/discussion/views/discussion_topic_menu_view.e713ed114531.js
DUPTYPE_WITHIN_SAME_TREE -6733 5 4482 63 9094160 5 /openedx/staticfiles/studio/common/js/discussion/views/discussion_topic_menu_view.js
DUPTYPE_FIRST_OCCURRENCE 3089 2 4484 63 8712463 5 /openedx/staticfiles/studio/templates/group-configuration-details.9bb590b707bb.underscore
DUPTYPE_WITHIN_SAME_TREE -3089 2 4484 63 8709810 5 /openedx/staticfiles/studio/templates/group-configuration-details.underscore
DUPTYPE_FIRST_OCCURRENCE 7543 4 4491 63 8718776 5 /openedx/staticfiles/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 4 4491 63 8707697 5 /openedx/staticfiles/js/bower/URIjs/src/IPv6.js
DUPTYPE_WITHIN_SAME_TREE -7543 5 4491 63 4126017 5 /openedx/staticfiles/studio/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 8 4491 63 4919605 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.js
DUPTYPE_WITHIN_SAME_TREE -7543 9 4491 63 3599857 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 8 4491 63 4919780 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.1d81b2705b81.js
DUPTYPE_WITHIN_SAME_TREE -7543 9 4491 63 3599136 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/IPv6.js
DUPTYPE_WITHIN_SAME_TREE -7543 5 4491 63 4124987 5 /openedx/staticfiles/studio/js/bower/URIjs/src/IPv6.js
DUPTYPE_FIRST_OCCURRENCE 1575 2 4495 63 6604048 5 /openedx/staticfiles/course_experience/js/CourseOutline.5cb26fb9a706.js
DUPTYPE_WITHIN_SAME_TREE -1575 2 4495 63 6603173 5 /openedx/staticfiles/course_experience/js/CourseOutline.js
DUPTYPE_FIRST_OCCURRENCE 14867 7 4498 63 9095252 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.8c417a30ee3a.js
DUPTYPE_WITHIN_SAME_TREE -14867 8 4498 63 8973713 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.js
DUPTYPE_WITHIN_SAME_TREE -14867 7 4498 63 9093730 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.js
DUPTYPE_WITHIN_SAME_TREE -14867 8 4498 63 8973922 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Scrollable.8c417a30ee3a.js
DUPTYPE_FIRST_OCCURRENCE 6417 3 4499 63 5422008 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/extensions.d07af46423fd.html
DUPTYPE_WITHIN_SAME_TREE -6417 3 4499 63 5419881 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/extensions.html
DUPTYPE_FIRST_OCCURRENCE 959 1 4501 63 8719716 5 /openedx/staticfiles/images/homepage-hero-video-thumb.182306c70abe.jpg
DUPTYPE_WITHIN_SAME_TREE -959 1 4501 63 8705723 5 /openedx/staticfiles/images/homepage-hero-video-thumb.jpg
DUPTYPE_FIRST_OCCURRENCE 12539 6 4509 63 8715990 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Table/README.2fe4d860e70c.md
DUPTYPE_WITHIN_SAME_TREE -12539 6 4509 63 8706161 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Table/README.md
DUPTYPE_FIRST_OCCURRENCE 1217 1 4518 63 8719855 5 /openedx/staticfiles/proctoring/close-modal-hover.258b0518b2bf.png
DUPTYPE_WITHIN_SAME_TREE -1217 4 4518 63 8718468 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/close-modal-hover.258b0518b2bf.png
DUPTYPE_WITHIN_SAME_TREE -1217 4 4518 63 8706035 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/close-modal-hover.png
DUPTYPE_WITHIN_SAME_TREE -1217 2 4518 63 9727943 5 /openedx/staticfiles/studio/proctoring/close-modal-hover.258b0518b2bf.png
DUPTYPE_WITHIN_SAME_TREE -1217 2 4518 63 9727493 5 /openedx/staticfiles/studio/proctoring/close-modal-hover.png
DUPTYPE_WITHIN_SAME_TREE -1217 1 4518 63 8707738 5 /openedx/staticfiles/proctoring/close-modal-hover.png
DUPTYPE_FIRST_OCCURRENCE 10199 5 4524 63 8717507 5 /openedx/staticfiles/js/vendor/pdfjs/locale/sw/viewer.f3a68312be5d.properties
DUPTYPE_WITHIN_SAME_TREE -10199 6 4524 63 1758638 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/sw/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10199 6 4524 63 1758819 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/sw/viewer.f3a68312be5d.properties
DUPTYPE_WITHIN_SAME_TREE -10199 5 4524 63 8705608 5 /openedx/staticfiles/js/vendor/pdfjs/locale/sw/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4959 3 4529 63 9095523 5 /openedx/staticfiles/js/vendor/CodeMirror/stex.61ed847b5541.js
DUPTYPE_WITHIN_SAME_TREE -4959 3 4529 63 9093770 5 /openedx/staticfiles/js/vendor/CodeMirror/stex.js
DUPTYPE_WITHIN_SAME_TREE -4959 4 4529 63 6603322 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/stex.js
DUPTYPE_WITHIN_SAME_TREE -4959 4 4529 63 6604182 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/stex.61ed847b5541.js
DUPTYPE_FIRST_OCCURRENCE 7605 4 4535 63 8718760 5 /openedx/staticfiles/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_WITHIN_SAME_TREE -7605 9 4535 63 3599841 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_WITHIN_SAME_TREE -7605 4 4535 63 8707652 5 /openedx/staticfiles/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 9 4535 63 3599058 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 8 4535 63 4919764 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_WITHIN_SAME_TREE -7605 8 4535 63 4918048 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 5 4535 63 4124909 5 /openedx/staticfiles/studio/js/bower/jquery/src/traversing.js
DUPTYPE_WITHIN_SAME_TREE -7605 5 4535 63 4126001 5 /openedx/staticfiles/studio/js/bower/jquery/src/traversing.91cb86870f43.js
DUPTYPE_FIRST_OCCURRENCE 11397 5 4536 63 6603710 5 /openedx/staticfiles/support/jsx/entitlements/components/EntitlementForm/index.4d3c091fd730.jsx
DUPTYPE_WITHIN_SAME_TREE -11397 5 4536 63 6602665 5 /openedx/staticfiles/support/jsx/entitlements/components/EntitlementForm/index.jsx
DUPTYPE_FIRST_OCCURRENCE 15955 8 4544 63 8715718 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Dropdown/README.md.2ab76aa5a089.html
DUPTYPE_WITHIN_SAME_TREE -15955 8 4544 63 8706217 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Dropdown/README.md.html
DUPTYPE_FIRST_OCCURRENCE 6465 3 4547 63 8719170 5 /openedx/staticfiles/vendor/jsme/jme_examples/jme_example1.0c18d1c152f3.html
DUPTYPE_WITHIN_SAME_TREE -6465 4 4547 63 6603346 5 /openedx/staticfiles/studio/vendor/jsme/jme_examples/jme_example1.html
DUPTYPE_WITHIN_SAME_TREE -6465 4 4547 63 6604203 5 /openedx/staticfiles/studio/vendor/jsme/jme_examples/jme_example1.0c18d1c152f3.html
DUPTYPE_WITHIN_SAME_TREE -6465 3 4547 63 8707271 5 /openedx/staticfiles/vendor/jsme/jme_examples/jme_example1.html
DUPTYPE_FIRST_OCCURRENCE 14901 7 4552 63 9095199 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.99f180172fc9.js
DUPTYPE_WITHIN_SAME_TREE -14901 8 4552 63 8973869 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.99f180172fc9.js
DUPTYPE_WITHIN_SAME_TREE -14901 7 4552 63 9093676 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.js
DUPTYPE_WITHIN_SAME_TREE -14901 8 4552 63 8973153 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/LocalStorage.js
DUPTYPE_FIRST_OCCURRENCE 16055 8 4555 63 8715761 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.276c22edca92.html
DUPTYPE_WITHIN_SAME_TREE -16055 8 4555 63 8706260 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 16287 8 4555 63 3855260 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.ed9f0127bf1b.html
DUPTYPE_WITHIN_SAME_TREE -16287 8 4555 63 3855147 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/TextArea/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 10325 5 4555 63 9727878 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/TextArea/index.jsx.a6c88acae66d.html
DUPTYPE_WITHIN_SAME_TREE -10325 5 4555 63 9727477 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/TextArea/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 2229 2 4557 63 8719397 5 /openedx/staticfiles/js/vendor/jquery.timeago.9605aaf0437d.js
DUPTYPE_WITHIN_SAME_TREE -2229 2 4557 63 8705538 5 /openedx/staticfiles/js/vendor/jquery.timeago.js
DUPTYPE_WITHIN_SAME_TREE -2229 3 4557 63 8974015 5 /openedx/staticfiles/studio/js/vendor/jquery.timeago.9605aaf0437d.js
DUPTYPE_WITHIN_SAME_TREE -2229 3 4557 63 8970798 5 /openedx/staticfiles/studio/js/vendor/jquery.timeago.js
DUPTYPE_FIRST_OCCURRENCE 4537 3 4559 63 8718895 5 /openedx/staticfiles/js/discussions_management/views/divided_discussions.8320000ae80f.js
DUPTYPE_WITHIN_SAME_TREE -4537 3 4559 63 8705829 5 /openedx/staticfiles/js/discussions_management/views/divided_discussions.js
DUPTYPE_FIRST_OCCURRENCE 1515 2 4575 63 5422032 5 /openedx/staticfiles/bundles/js/sock.25f2d5a2a5d213c70439.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 63 6466420 5 /openedx/staticfiles/studio/bundles/js/sock.25f2d5a2a5d213c70439.js
DUPTYPE_WITHIN_SAME_TREE -1515 2 4575 63 5419394 5 /openedx/staticfiles/bundles/js/sock.js
DUPTYPE_WITHIN_SAME_TREE -1515 2 4575 63 5419393 5 /openedx/staticfiles/bundles/js/sock.25f2d5a2a5d213c70439.js
DUPTYPE_WITHIN_SAME_TREE -1515 2 4575 63 5422033 5 /openedx/staticfiles/bundles/js/sock.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 63 6468418 5 /openedx/staticfiles/studio/bundles/js/sock.b7460ea3e702.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 63 6466421 5 /openedx/staticfiles/studio/bundles/js/sock.js
DUPTYPE_WITHIN_SAME_TREE -1515 3 4575 63 6468417 5 /openedx/staticfiles/studio/bundles/js/sock.25f2d5a2a5d213c70439.b7460ea3e702.js
DUPTYPE_FIRST_OCCURRENCE 14590 6 4576 63 8716244 5 /openedx/staticfiles/xblock/resources/poll/translations/hi/LC_MESSAGES/text.6bb6c28f00f7.po
DUPTYPE_WITHIN_SAME_TREE -14590 7 4576 63 8711127 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/hi/LC_MESSAGES/text.6bb6c28f00f7.po
DUPTYPE_WITHIN_SAME_TREE -14590 7 4576 63 8710689 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/hi/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14590 6 4576 63 8707966 5 /openedx/staticfiles/xblock/resources/poll/translations/hi/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 10181 5 4581 63 9095409 5 /openedx/staticfiles/js/vendor/pdfjs/locale/rw/viewer.97f7914b1a0e.properties
DUPTYPE_WITHIN_SAME_TREE -10181 6 4581 63 1760136 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/rw/viewer.97f7914b1a0e.properties
DUPTYPE_WITHIN_SAME_TREE -10181 6 4581 63 1758809 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/rw/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10181 5 4581 63 9092343 5 /openedx/staticfiles/js/vendor/pdfjs/locale/rw/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4895 3 4587 63 8718916 5 /openedx/staticfiles/js/student_account/components/PasswordResetConfirmation.1751599c855a.jsx
DUPTYPE_WITHIN_SAME_TREE -4895 3 4587 63 8705871 5 /openedx/staticfiles/js/student_account/components/PasswordResetConfirmation.jsx
DUPTYPE_FIRST_OCCURRENCE 1151 1 4590 63 8719799 5 /openedx/staticfiles/js/pending_tasks.daf08a10157f.js
DUPTYPE_WITHIN_SAME_TREE -1151 1 4590 63 8705821 5 /openedx/staticfiles/js/pending_tasks.js
DUPTYPE_FIRST_OCCURRENCE 15873 7 4592 63 8715882 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/es-419/textjs.4b8f3b867ef0.js
DUPTYPE_WITHIN_SAME_TREE -15873 7 4592 63 8707924 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/es-419/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15873 8 4592 63 2290097 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/es-419/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15873 8 4592 63 2290409 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/es-419/textjs.4b8f3b867ef0.js
DUPTYPE_FIRST_OCCURRENCE 1117 1 4614 63 8719776 5 /openedx/staticfiles/js/jquery.gradebook.6843aa77a46e.js
DUPTYPE_WITHIN_SAME_TREE -1117 1 4614 63 8705798 5 /openedx/staticfiles/js/jquery.gradebook.js
DUPTYPE_FIRST_OCCURRENCE 15905 7 4615 63 8715866 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/pt-br/textjs.935265d86d7d.js
DUPTYPE_WITHIN_SAME_TREE -15905 7 4615 63 8707908 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/pt-br/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15905 8 4615 63 2806176 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/pt-br/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15905 8 4615 63 2806216 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/pt-br/textjs.935265d86d7d.js
DUPTYPE_FIRST_OCCURRENCE 5233 3 4618 63 8719097 5 /openedx/staticfiles/paragon/src/StatusAlert/StatusAlert.test.40a9aaebeedf.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 63 8706168 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 63 8715997 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.40a9aaebeedf.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 3 4618 63 8706783 5 /openedx/staticfiles/paragon/src/StatusAlert/StatusAlert.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 63 8706416 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5233 6 4618 63 8716083 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/StatusAlert/StatusAlert.test.40a9aaebeedf.jsx
DUPTYPE_FIRST_OCCURRENCE 12515 6 4619 63 3855268 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Responsive/Responsive.test.d184e5a9f1b3.jsx
DUPTYPE_WITHIN_SAME_TREE -12515 6 4619 63 3855143 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Responsive/Responsive.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12515 6 4619 63 8716094 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Responsive/Responsive.test.d184e5a9f1b3.jsx
